rmse,mae,me,count
3.884429670520245,2.268712759663723,2.2104470966872736,169314227.0
3.8020880638216905,2.8939599653949086,-0.3870982606950921,20547121.0
7.00280054041995,5.993438582511954,-5.310871733682535,5928341.0
11.987567069902592,10.879376122072507,-10.0207755087969,1217787.0
19.071260444306553,17.35068644979947,-15.812400247130387,489773.0
46.6844978669038,45.47713555310141,-45.47713555310141,25392.0
143.01152905772412,140.81652964186767,-140.81652964186767,68399.0
33.634881816228415,32.239977010630234,-30.802051978369533,0.0
4.110673794648757,2.5894502415008236,1.53897467196068,0.0
